"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 02 16:35:02 GMT 2025","Thu Oct 02 16:35:02 GMT 2025","0","","I18nSuite","","","","Test NewLanguageFromString()","Test NewLanguageFromString parses language codes"
"passed","Thu Oct 02 16:35:02 GMT 2025","Thu Oct 02 16:35:02 GMT 2025","1","","I18nSuite","","","","Test SetCurrentLocale()","Test SetCurrentLocale switches languages correctly"
"passed","Thu Oct 02 16:35:02 GMT 2025","Thu Oct 02 16:35:02 GMT 2025","0","","HelpersSuite","","","","Test getPwdDirPath()","Check if getPwdDirPath() returns correct root path"
"passed","Thu Oct 02 16:35:02 GMT 2025","Thu Oct 02 16:35:02 GMT 2025","0","","HelpersSuite","","","","Test getLocalePath()","Check if getLocalePath() returns correct path"
"passed","Thu Oct 02 16:35:02 GMT 2025","Thu Oct 02 16:35:02 GMT 2025","0","","WriteFileSuite","","","","Test file writing","Test WriteFile() on a txt file."
"passed","Thu Oct 02 16:35:02 GMT 2025","Thu Oct 02 16:35:02 GMT 2025","0","","DecryptSuite","","","","Decrypt with empty input",""
"passed","Thu Oct 02 16:35:02 GMT 2025","Thu Oct 02 16:35:02 GMT 2025","0","","I18nSuite","","","","Test i18n.T()","Test T() returns correct translation for RU"
"passed","Thu Oct 02 16:35:02 GMT 2025","Thu Oct 02 16:35:02 GMT 2025","0","","WriteZipFileSuite","","","","Test zip archiving","Test WriteZipFile() on a test string. Check is done with ReadZipFile()."
"passed","Thu Oct 02 16:35:02 GMT 2025","Thu Oct 02 16:35:02 GMT 2025","0","","LanguageSuite","","","","Test Language.T()","Test Language.T() for EN and RU returns expected strings"
"passed","Thu Oct 02 16:35:02 GMT 2025","Thu Oct 02 16:35:02 GMT 2025","0","","DecryptSuite","","","","Decrypt with malformed base64",""
"passed","Thu Oct 02 16:35:02 GMT 2025","Thu Oct 02 16:35:02 GMT 2025","0","","HelpersSuite","","","","Check locale dir","Check if locale dir exists"
"passed","Thu Oct 02 16:35:02 GMT 2025","Thu Oct 02 16:35:02 GMT 2025","1","","ReadZipFileSuite","","","","Test zip deciphering","Test ReadZipFile() on a zip archive containing data.txt"
