"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","1","","FilterRegexSuite","","","","Test regex filter","Test ReplaceMathExpressionsRegex() on a series of strings that contain arithmetic expression to filter from sentences (using EvalLib())"
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","0","","HelpersSuite","","","","Test getPwdDirPath()","Check if getPwdDirPath() returns error when APPROOTDIR is empty"
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","0","","EncryptSuite","","","","Test encryption","Test Encrypt() on a string with a 16-byte AES key. Uses Decrypt() to decrypt back for comparison with original."
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","0","","HelpersSuite","","","","Test getLocalePath()","Check if getLocalePath() returns correct path"
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","0","","FilterRegexSuite","","","","Test regex lib","Test github.com/GRbit/go-pcre lib with simple pattern and string"
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","1","","WriteZipFileSuite","","","","Test zip archiving","Test WriteZipFile() on a test string. Check is done with ReadZipFile()."
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","0","","ReadZipFileSuite","","","","Test zip deciphering (ReadZipData())","Test ReadZipData() on a zip archive containing data.txt"
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","0","","DecryptSuite","","","","Decrypt with empty input",""
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","1","","I18nSuite","","","","Test getLanguageCode()","Test getLanguageCode with LANG env"
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","0","","WriteoutOopSuite","","","","Test Writeout Writer","Test WriteFile() in Writeout."
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","1","","I18nSuite","","","","Test Init()","Test Init: loading environment, initializing translations and checking basic translations"
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","0","","I18nSuite","","","","Test GetCurrentLanguage()","Test GetCurrentLanguage returns correct language based on LANGUAGE env"
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","0","","UnzipOopSuite","","","","Test Unzip ReaderDecorator","Test ReadFile() in a Unzip."
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","0","","I18nSuite","","","","Test getLanguageCode()","Test getLanguageCode with LC_ALL env"
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","0","","HelpersSuite","","","","Test getPwdDirPath()","Check if getPwdDirPath() returns correct root path"
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","1","","I18nSuite","","","","Test SetCurrentLocale()","Test SetCurrentLocale switches languages correctly"
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","0","","I18nSuite","","","","Test NewLanguageFromString()","Test NewLanguageFromString parses language codes"
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","0","","I18nSuite","","","","Test GetSupportedLanguages()","Test GetSupportedLanguages returns at least 2 languages"
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","0","","LanguageSuite","","","","Test LanguageCode.String()","Test String() for LanguageCode EN and RU"
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","0","","WriteFileSuite","","","","Test file writing","Test WriteFile() on a txt file."
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","0","","ReadZipFileSuite","","","","Test zip deciphering","Test ReadZipFile() on a zip archive containing data.txt"
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","0","","EncryptOopSuite","","","","Test Encrypt WriterDecorator","Test WriteFile() in Encrypt. Uses Decrypt Reader to decrypt file contents."
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","0","","EvalSuite","","","","Test Eval() with tests for filters","Test Eval() with tests for filters paired with ReplaceMathExpressions()"
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","1","","EvalLibSuite","","","","Test EvalLib() with tests for filters","Test EvalLib() with tests for filters paired with ReplaceMathExpressions()"
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","0","","WriteZipFileSuite","","","","Test zip archiving (GetZipData())","Test GetZipData() on a test string. Check is done with ReadZipData()."
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","0","","DecryptSuite","","","","Test decryption with wrong key","Test Decrypt() on a preencoded string with a wrong 16-byte AES key and expect an error."
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","0","","ReadFileSuite","","","","Test file reading","Test ReadFile() on a txt file."
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","0","","DecryptSuite","","","","Test decryption","Test Decrypt() on a preencoded string with a 16-byte AES key."
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","1","","HelpersSuite","","","","Check locale dir","Check if locale dir exists"
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","0","","ReadZipFileSuite","","","","Test zip deciphering","Test ReadZipFile() on a zip archive containing data.txt without telling it about file. Expect function to find the only file in an archive."
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","0","","DecryptOopSuite","","","","Test Decrypt ReaderDecorator","Test ReadFile() in a Decrypt."
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","2","","FilterSuite","","","","Test filter","Test ReplaceMathExpressions() on a series of strings that contain arithmetic expression to filter from sentences (using EvalLib())"
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","0","","I18nSuite","","","","Test i18n.T()","Test T() returns correct translation for RU"
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","0","","ReadZipFileSuite","","","","Test zip deciphering","Test ReadZipFile() on a zip archive containing data.txt"
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","1","","EvalSuite","","","","Test Eval()","Test Eval() on a series of strings that contain arithmetic expression"
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","0","","LanguageSuite","","","","Test Language.T()","Test Language.T() for EN and RU returns expected strings"
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","0","","I18nSuite","","","","Test getLanguageCode()","Test getLanguageCode with LC_MESSAGES env"
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","0","","I18nSuite","","","","Test getLanguageCode()","Test getLanguageCode with LANGUAGE env"
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","0","","ArchiveOopSuite","","","","Test Archive WriterDecorator","Test WriteFile() in Archive. Uses Unzip Reader to check file contents."
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","0","","DecryptSuite","","","","Decrypt with malformed base64",""
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","0","","ReadinOopSuite","","","","Test Readin Reader","Test ReadFile() in a Readin."
"passed","Mon Oct 13 18:29:15 GMT 2025","Mon Oct 13 18:29:15 GMT 2025","0","","EvalLibSuite","","","","Test EvalLib()","Test EvalLib() on a series of strings that contain arithmetic expression"
